ID,X,Y,POTEAU_ID_POT,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN
52627,-73.56317731643621,45.514059140887,160142,\P DEUX COTES,SD-TC,0
52636,-73.5632665789413,45.5034139590426,93485,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0
52637,-73.5632665789413,45.5034139590426,93485,\P 07h-18h LUN. AU VEN.,SV-OC,0
52638,-73.56336664211841,45.5034993886611,93486,\A EN TOUT TEMPS,AD-TT,2
52639,-73.561610886747,45.504400192017094,33654,\P EN TOUT TEMPS,SD-TT,0
52651,-73.5789482367467,45.49925142052529,80834,\P RESERVE CORPS DIPLOMATIQUE,R-CD,2
52653,-73.5789126959462,45.4992829396103,25347,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
52654,-73.5789126959462,45.4992829396103,25347,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0
52656,-73.5803134213908,45.4978737079121,25283,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
52657,-73.579100624712,45.4964213061546,228052,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0
52792,-73.5655005328463,45.5183590721324,14869,\P 07h-08h MAR. 1 AVRIL AU 1 DEC.,SU-MS-A,0
52793,-73.5655005328463,45.5183590721324,14869,\P RESERVE S3R 09h-23h,R-PF,0
52794,-73.562286903799,45.516894129231304,166583,\A EN TOUT TEMPS,AD-TT,3
52795,-73.562286903799,45.516894129231304,166583,\P RESERVE S3R 09h-23h,R-PF,2
52959,-73.55715117825741,45.5043980111036,12745,\P RESERVE FIACRES,R-FI,0
52961,-73.557239826048,45.50426299029329,12742,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0
52962,-73.557239826048,45.50426299029329,12742,\P RESERVE FIACRES,R-FI,0
52964,-73.5573400499456,45.5041234643865,173902,\A EN TOUT TEMPS,AD-TT,2
52965,-73.5573400499456,45.5041234643865,173902,\P RESERVE FIACRES,R-FI,3
53019,-73.5604571726714,45.520836413790704,136229,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53020,-73.5604571726714,45.520836413790704,136229,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
53021,-73.56064288258099,45.5209307985756,136228,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53022,-73.56064288258099,45.5209307985756,136228,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
53023,-73.56071156484,45.52081828206679,136244,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53024,-73.56071156484,45.52081828206679,136244,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
53025,-73.56108629327859,45.5211060311576,164680,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53026,-73.56108629327859,45.5211060311576,164680,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
53027,-73.56136913020221,45.5211238763628,136248,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53028,-73.56136913020221,45.5211238763628,136248,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
53034,-73.55765578201121,45.5196005816331,11788,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53035,-73.55765578201121,45.5196005816331,11788,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
53036,-73.5582944850383,45.519879208000496,11792,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53037,-73.5582944850383,45.519879208000496,11792,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,0
53038,-73.55864787121,45.5200454975817,11793,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53039,-73.55864787121,45.5200454975817,11793,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
53043,-73.5563684563305,45.5191018126717,80523,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53045,-73.5563684563305,45.5191018126717,80523,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
53046,-73.556899512985,45.5193580039196,11817,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53048,-73.556899512985,45.5193580039196,11817,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
53051,-73.5538757109545,45.517951219584205,11847,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53052,-73.5538757109545,45.517951219584205,11847,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
53053,-73.55451518742079,45.5182343660013,11845,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53054,-73.55451518742079,45.5182343660013,11845,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,0
53055,-73.5549221633993,45.5184186383807,11844,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53056,-73.5549221633993,45.5184186383807,11844,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,0
53057,-73.5553587839015,45.5186388885647,11839,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,3
53058,-73.5553587839015,45.5186388885647,11839,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
53078,-73.57071361139741,45.5064420618054,132557,\A EN TOUT TEMPS,AD-TT,3
53297,-73.5567629371357,45.5191826029761,11811,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53299,-73.5567629371357,45.5191826029761,11811,INTERDICTION DE STAT. S3R (GR. R) 17H - 3H,R-XA,2
53304,-73.5589464197963,45.5201848191659,11795,\P EN TOUT TEMPS,SD-TT,3
53305,-73.5589464197963,45.5201848191659,11795,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53307,-73.55928739196901,45.5203376155606,11797,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53308,-73.55928739196901,45.5203376155606,11797,\P LIVRAISON SEULEMENT 08h-16h LUN. AU VEN.,SL-JB,3
53311,-73.5600772282784,45.52052616935921,136242,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53318,-73.56182097640941,45.5213305959601,136252,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53319,-73.5622880381667,45.5215418046676,183269,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53321,-73.56319015223829,45.5219597348411,148437,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53322,-73.56319015223829,45.5219597348411,148437,\P RESERVE S3R 17h-21h,R-PL,3
53325,-73.5640858817843,45.5223686630422,228088,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53326,-73.5640858817843,45.5223686630422,228088,\P RESERVE S3R 09h-21h,R-PD,3
53332,-73.5651209004444,45.5228449928636,13153,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53335,-73.56530700597179,45.522925872208994,13154,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53341,-73.5647316360777,45.5228137197126,13077,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53342,-73.56432659336708,45.522629481334,13074,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53343,-73.5639223265778,45.5224272442798,13081,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53344,-73.5639223265778,45.5224272442798,13081,\P RESERVE S3R 17h-21h,R-PL,3
53345,-73.5635444962535,45.5222474870849,13084,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53346,-73.5635444962535,45.5222474870849,13084,\P RESERVE S3R 17h-21h,R-PL,2
53347,-73.5626612143035,45.5218610438041,13111,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53348,-73.5626612143035,45.5218610438041,13111,\P RESERVE S3R 09h-21h,R-PD,2
53349,-73.5623293849529,45.5216812573297,13121,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53355,-73.5534154572151,45.5231660100394,74848,\A EN TOUT TEMPS,AD-TT,0
53357,-73.5526702629653,45.522819917711104,231830,\A EN TOUT TEMPS,AD-TT,0
53366,-73.551759806866,45.5224064075044,74892,\A EN TOUT TEMPS,AD-TT,0
53410,-73.56342857032371,45.523385848993904,126488,\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC,SU-ND-A,0
53411,-73.56342857032371,45.523385848993904,126488,\P RESERVE S3R 17h-23h,R-PJ,2
53412,-73.563820814338,45.523570097683496,116031,\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC,SU-ND-A,0
53413,-73.5642178664964,45.5237588415162,122422,\P EN TOUT TEMPS,SD-TT,3
53414,-73.5642178664964,45.5237588415162,122422,\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC,SU-ND-A,2
53488,-73.559267079409,45.5028896959752,88766,\P EXCEPTE VEHICULES D'URGENCE,R-VU,0
53689,-73.5803618289835,45.4883308217538,58158,\P RESERVE S3R 09h-23h,R-PF,2
53896,-73.5619747921745,45.5215194790402,136220,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53897,-73.5601393984964,45.5206926070928,136236,\P 09h-22h30,SD-JP,3
53899,-73.5601393984964,45.5206926070928,136236,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53900,-73.5599156934752,45.5205937422192,136237,\P 09h-22h30,SD-JP,2
53902,-73.5599156934752,45.5205937422192,136237,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53907,-73.5593979806277,45.52051302696611,11800,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53908,-73.5588709142837,45.5202748421348,80347,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53909,-73.5588709142837,45.5202748421348,80347,\P RESERVE S3R 17h-21h,R-PL,3
53913,-73.5584254782124,45.5200591091488,11802,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53914,-73.5584254782124,45.5200591091488,11802,\P RESERVE S3R 17h-21h,R-PL,2
53915,-73.5575078133887,45.519641149039,11804,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53916,-73.5575078133887,45.519641149039,11804,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,2
53918,-73.5560302854854,45.518944506954796,52920,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53923,-73.55362880870979,45.517838855679294,11848,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53924,-73.55362880870979,45.517838855679294,11848,\P LIVRAISON SEULEMENT 08h-17h LUN. AU VEN.,SL-JC,3
53928,-73.5636633122087,45.521190108835,14970,\P 09h-17h LUN. JEU.,SD-ZD,2
53930,-73.5636633122087,45.521190108835,14970,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,3
53931,-73.5636633122087,45.521190108835,14970,\P RESERVE S3R 09-23h       (2 SECTEURS),R-PF-2S,2
53934,-73.5628064357728,45.52079915268521,14955,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53935,-73.5600233641401,45.519527374890004,13082,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53936,-73.5593798517571,45.5192442614696,13071,\P EN TOUT TEMPS,SD-TT,3
53937,-73.5593798517571,45.5192442614696,13071,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,2
53939,-73.5592561928146,45.5191993336589,13072,\P EN TOUT TEMPS,SD-TT,2
53940,-73.5592561928146,45.5191993336589,13072,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,3
53941,-73.5592561928146,45.5191993336589,13072,INTERDICTION DE STAT. S3R (GR. R) 17H - 3H,R-XA,3
53942,-73.55681298335509,45.5180352813698,12933,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53945,-73.55461640343009,45.5170105342661,13090,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53947,-73.56357923077971,45.51827467278629,79246,\P 10h-11h JEU. 1 AVRIL AU 1 DEC.,SU-JE-A,0
53948,-73.5627888323626,45.517919672912704,79244,\P 10h-11h JEU. 1 AVRIL AU 1 DEC.,SU-JE-A,0
53952,-73.56187078113929,45.5174972487035,12298,\P 09h-21h30,SD-JJ,2
53953,-73.56187078113929,45.5174972487035,12298,\P EN TOUT TEMPS,SD-TT,3
53954,-73.56187078113929,45.5174972487035,12298,\P 10h-11h JEU. 1 AVRIL AU 1 DEC.,SU-JE-A,0
53955,-73.56021360271009,45.5167557655842,166042,\P 10h-11h JEU. 1 AVRIL AU 1 DEC.,SU-JE-A,2
53956,-73.56021360271009,45.5167557655842,166042,\P RESERVE VEHICULES DE LA VILLE,R-VA,3
53963,-73.55964209629809,45.5198560163365,110824,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53964,-73.56021472665421,45.520053680803,12598,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53966,-73.5622098025249,45.5209749480046,12614,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53968,-73.56278333692708,45.5212535846785,14270,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53969,-73.5630470846578,45.5213704186345,80624,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53970,-73.5630470846578,45.5213704186345,80624,P 60 min 09h-16h LUN. AU VEN.,PV-JG,3
53972,-73.5634449150844,45.5215501663958,14271,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53973,-73.5634449150844,45.5215501663958,14271,\P RESERVE S3R 09h-23h,R-PF,3
53974,-73.5634449150844,45.5215501663958,14271,P 60 min 09h-16h LUN. AU VEN.,PV-JG,2
53976,-73.56507988826729,45.5223141106691,14279,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0
53977,-73.5557687401395,45.5181932680606,12652,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53978,-73.55667274852429,45.518597751414205,12627,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53980,-73.5590255223169,45.5197033637275,110832,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53983,-73.5595978011061,45.519959521097,110833,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53984,-73.5615363660996,45.5207908455223,12586,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
53985,-73.5615363660996,45.5207908455223,12586,\P 09h-22h30,SD-JP,3
53987,-73.5619665958564,45.5209795793944,12583,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54010,-73.5627774462842,45.5213435719306,14262,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54011,-73.5644844504537,45.5221434787463,14250,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54012,-73.5639262621213,45.5209515043384,138508,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54013,-73.5621863751695,45.520403562206496,162401,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54014,-73.5607248039122,45.5197384666613,162394,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54015,-73.55998921035491,45.5193924167655,13087,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54034,-73.5723108350737,45.496407809176596,231818,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
54036,-73.5723108350737,45.496407809176596,231818,P 15 min,PD-DT,0
54038,-73.5739944078542,45.496280752851106,158201,\P EN TOUT TEMPS,SD-TT,2
54039,-73.5749880420931,45.496896498069106,91526,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0
54042,-73.5792107424448,45.498814814616296,64329,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
54043,-73.5792107424448,45.498814814616296,64329,\P RESERVE AUTOBUS 8h00 A 21h00,R-AS,0
54049,-73.5792093385566,45.4989542913629,25345,\P RESERVE CORPS DIPLOMATIQUE,R-CD,3
54064,-73.5544072725201,45.510851220299394,37868,Arrêt d'autobus,BUS,0
54065,-73.5545653951973,45.51058569154161,229990,\A EN TOUT TEMPS,AD-TT,2
54071,-73.55065189994859,45.521709528116205,231815,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
54072,-73.55062108916759,45.52169604417271,74867,\P EN TOUT TEMPS,SD-TT,2
54073,-73.55062108916759,45.52169604417271,74867,\P RESERVE HANDICAPES (PICTO),R-TD,3
54074,-73.5486631451758,45.52096802452599,74895,\A EN TOUT TEMPS,AD-TT,0
54076,-73.5488328428069,45.5210714337302,74896,\A EN TOUT TEMPS,AD-TT,0
54085,-73.5497075367141,45.5218134245609,105555,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
54105,-73.560817028486,45.5255108907874,13288,P 15 min,PD-DT,2
54144,-73.5526504873799,45.538931537470205,33772,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54145,-73.5528486692013,45.5386210020606,33769,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54147,-73.5530289090879,45.5383779624291,33768,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54148,-73.5534061197563,45.5378243866467,33754,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54149,-73.5537996953134,45.537239307541896,33777,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54151,-73.55418846963092,45.53664973011,33803,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54152,-73.55456203793659,45.5360871536917,33820,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54153,-73.5549707697586,45.535470568806495,11367,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54156,-73.555329569404,45.5349439903868,11360,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54158,-73.55615120936491,45.533935770834,11334,\A EN TOUT TEMPS,AD-TT,3
54159,-73.55615120936491,45.533935770834,11334,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0
54179,-73.5464751678335,45.525018215085204,31045,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54180,-73.5464751678335,45.525018215085204,31045,\A EN TOUT TEMPS,AD-TT,3
54184,-73.5481120142311,45.5257734025894,31026,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54185,-73.5488267947505,45.526110539083795,31020,\A EN TOUT TEMPS,AD-TT,2
54186,-73.5488267947505,45.526110539083795,31020,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54187,-73.55068864121729,45.5269870714287,34559,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54188,-73.55151872895141,45.527373630939294,34558,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54189,-73.55228717794859,45.527724219057205,214200,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54190,-73.55228717794859,45.527724219057205,214200,\P RESERVE S3R 09h-23h,R-PF,2
54191,-73.554679870503,45.52885689599529,30988,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54192,-73.554679870503,45.52885689599529,30988,\P RESERVE S3R 09h-18h LUN A VEN,R-RX,3
54193,-73.555267453798,45.5291355632936,30979,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54194,-73.5557841876455,45.5293692702331,147953,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
54195,-73.5557841876455,45.5293692702331,147953,\P 07h30-16h LUN. AU VEN.,SV-PL,2
54221,-73.5541211043806,45.5340042385473,165988,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54450,-73.5619109632597,45.5012505790361,158510,\A EN TOUT TEMPS,AD-TT,0
54454,-73.56209820078901,45.501335962518,91278,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0
54468,-73.5628681278846,45.500399704261795,91268,\P RESERVE CORPS DIPLOMATIQUE,R-CD,0
54470,-73.563727716354,45.4995668726892,91259,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,0
54471,-73.563727716354,45.4995668726892,91259,\P EN TOUT TEMPS,SD-TT,3
54527,-73.5584120329056,45.518668862527704,13062,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54528,-73.56029991868759,45.516679233579104,12274,\P 10h-11h MER. 1 AVRIL AU 1 DEC.,SU-NE-A,3
54529,-73.56029991868759,45.516679233579104,12274,\P EN TOUT TEMPS,SD-TT,3
54530,-73.56029991868759,45.516679233579104,12274,\P RESERVE VEHICULES DE LA VILLE,R-VA,2
54532,-73.56074612709091,45.5168814613604,12278,\P 10h-11h MER. 1 AVRIL AU 1 DEC.,SU-NE-A,0
54535,-73.58132044422901,45.4924514336261,56071,\P LIVRAISON SEULEMENT 09h30-16h LUN. AU VEN.,SL-JQ,2
54536,-73.58132044422901,45.4924514336261,56071,\P EN TOUT TEMPS,SD-TT,3
54537,-73.5608675228022,45.5285658181054,178604,\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.,SU-NK-A,0
54538,-73.5608675228022,45.5285658181054,178604,\P RESERVE S3R 09h-23h,R-PF,2
54543,-73.5594771701583,45.51290033198671,136160,\P EN TOUT TEMPS,SD-TT,2
54544,-73.5594771701583,45.51290033198671,136160,\P 08h-09h JEU. 1 AVRIL AU 1 DEC.,SU-JA-A,3
54545,-73.5593381630847,45.5130713741565,136164,\P 08h-09h JEU. 1 AVRIL AU 1 DEC.,SU-JA-A,0
54546,-73.5593381630847,45.5130713741565,136164,\P EN TOUT TEMPS,SD-TT,3
54547,-73.5567009221768,45.5151828414378,213909,\P 08h-09h JEU. 1 AVRIL AU 1 DEC.,SU-JA-A,0
54548,-73.5567009221768,45.5151828414378,213909,\P RESERVE S3R 09h-23h,R-PF,2
54549,-73.557123079788,45.5153581001272,12319,\P 08h-09h JEU. 1 AVRIL AU 1 DEC.,SU-JA-A,0
54550,-73.557123079788,45.5153581001272,12319,\P RESERVE S3R 09h-23h,R-PF,0
54551,-73.5575632588805,45.5155558441976,12320,\P RESERVE S3R 09h-23h,R-PF,3
54552,-73.5575632588805,45.5155558441976,12320,\P 08h-09h JEU. 1 AVRIL AU 1 DEC.,SU-JA-A,0
54553,-73.5573970532805,45.515348964384096,12309,\P 08h-09h MER. 1 AVRIL AU 1 DEC.,SU-NA-A,0
54554,-73.5573970532805,45.515348964384096,12309,\P RESERVE S3R 09h-23h,R-PF,2
54556,-73.5570281023988,45.5151871777736,12311,\P RESERVE S3R 09h-23h,R-PF,0
54557,-73.5570281023988,45.5151871777736,12311,\P 08h-09h MER. 1 AVRIL AU 1 DEC.,SU-NA-A,0
54559,-73.5566106987198,45.513356208435106,35274,\P 12h-13h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-PA-A,0
54562,-73.5556435521261,45.512929258955204,35303,\P 12h-13h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-PA-A,0
54666,-73.5602832887236,45.5183304501248,12828,\P 13h30-14h30 LUN. 1 AVRIL AU 1 DEC.,SU-LM-A,0
54667,-73.56377792159391,45.5199482653426,14901,\P 13h30-14h30 LUN. 1 AVRIL AU 1 DEC.,SU-LM-A,0
54668,-73.56377792159391,45.5199482653426,14901,\P RESERVE S3R 09h-23h,R-PF,2
54669,-73.5642125583086,45.5201504859282,14900,\P 13h30-14h30 LUN. 1 AVRIL AU 1 DEC.,SU-LM-A,0
54670,-73.5642125583086,45.5201504859282,14900,\P RESERVE S3R 09h-23h,R-PF,0
54671,-73.5654371203192,45.520599711158106,14913,\P 13h-14h MAR. 1 AVRIL AU 1 DEC.,SU-ML-A,0
54672,-73.56493923076549,45.520366036813094,14909,\P 13h-14h MAR. 1 AVRIL AU 1 DEC.,SU-ML-A,0
54673,-73.56493923076549,45.520366036813094,14909,\P RESERVE S3R 09h-23h,R-PF,2
54675,-73.554294573012,45.53381069102839,3594,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54678,-73.56084292504501,45.533204499342396,8903,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54680,-73.5604241297081,45.533686135082704,8905,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54682,-73.5600964187248,45.5340417440284,8907,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54683,-73.5600072623817,45.5341092787566,8909,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54688,-73.5597127352313,45.534442373187,163082,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54690,-73.5594090081888,45.5347844700035,186396,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54693,-73.55801240019821,45.5365398716451,4413,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54694,-73.5571070165658,45.53784059322229,140380,Arrêt d'autobus,BUS,2
54695,-73.5571070165658,45.53784059322229,140380,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54696,-73.55681418479071,45.5383041555451,65834,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54697,-73.556325647958,45.539145745431206,65826,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
54698,-73.556325647958,45.539145745431206,65826,P 60 min 09h30-18h LUN. AU SAM.,PS-JT,3
54699,-73.556325647958,45.539145745431206,65826,Arrêt d'autobus,BUS,2
54828,-73.5561962055212,45.534120215524204,11336,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
54830,-73.5558876842432,45.5344893004974,11375,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
54832,-73.55504979689641,45.535681992653295,11371,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
54835,-73.5542814816624,45.5368386518676,33799,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
54838,-73.55392906236429,45.537365223807605,33776,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
54839,-73.5527886527649,45.5390439533743,166388,\P 13h-14h LUN. JEU. 1 MARS AU 1 DEC.,SB-JS,3
54840,-73.5527886527649,45.5390439533743,166388,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,2
55012,-73.56401509849451,45.4973440979131,88688,\P EN TOUT TEMPS,SD-TT,0
